Sr No.,t_id,Code,parent_id,Word,Short Defination,Long Defination,reference
61,61,SAT-D.60,1,akShaglAniH,,lazy eyes/ eye fatigue,
62,62,SAT-D.61,1,akShasrAvaH,,eyes with tears,
63,63,SAT-D.62,1,akShANAM pATavam/ indriyapATavam,,proper functioning of eyes or sense organs,
64,64,SAT-D.63,1,akShi araNi iva mathyante,,feeling as if eyes are churned with ara?i (wood which is churned to produce fire),
65,65,SAT-D.64,1,akShi-atiGUrNatA,,abnormal appearance of eyes,
66,66,SAT-D.65,1,akShi-artiH,,pain in eyes,
67,67,SAT-D.66,1,akShi-AdhmAta iva ABAti,,eyes appear swollen,
68,68,SAT-D.67,1,akShi-AmayaH/ locana-gadaH,,eye diseases,
69,69,SAT-D.68,1,akShikaNDUH,,itching in eyes,
70,70,SAT-D.69,1,akShikUTanam,,pain in eyes,
71,71,SAT-D.70,1,akShikopaH/ akShikopasamutthitaH,,inflammation of eyes,
72,72,SAT-D.71,1,akShigauravam,,heaviness of eyes,
73,73,SAT-D.72,1,akShi-GarShaNam,,repeated rubbing of eyeball,
74,74,SAT-D.73,1,akShiNI niShkRuShyete,,feeling as if eyes are being extracted,
75,75,SAT-D.74,1,akShiNI paritaH kShipan BrAntam vIkShate,,sees rolling of eyes in all directions,
76,76,SAT-D.75,1,akShitodaH,,pricking type of pain in eyes,
77,77,SAT-D.76,1,akShi-dAruNopaGAtaH,,disturbed function/ injury of eyes,
78,78,SAT-D.77,1,akShi-dUyanam,,vitiation of eye,
79,79,SAT-D.78,1,akShinimIlan,,closure of the eye lids,
80,80,SAT-D.79,1,akShipakShmANi viSeSheNa sammilyante,,eyelashes become closer or stick together,
81,81,SAT-D.80,1,akShipAkaH,,inflammation of eyes,
82,82,SAT-D.81,1,akShipraveSaH,,sunken eyes,
83,83,SAT-D.82,1,akShiprasPuraNam,,fluttering of eyes,
84,84,SAT-D.83,1,akShiBedanam,,splitting pain the eyes,
85,85,SAT-D.84,1,akShiBrU-ruk gADhaM samupaiti,,pain getting severe in eyes and eyebrows,
86,86,SAT-D.85,1,akShi-BrUruk sUryApavRuttau vinivartate,,pain subsides at the sunset,
87,87,SAT-D.86,1,akShimardanam,,rubbing of eyes,
88,88,SAT-D.87,1,akShiraktatA,,redness in the eyes,
89,89,SAT-D.88,1,akShirAgaH,,redness in the eyes,
90,90,SAT-D.89,1,akShirujA,,pain in eyes,
91,91,SAT-D.90,1,akShirogaH,,diseases of eyes,
92,92,SAT-D.91,1,akShiraukShyam,,dryness of eyes,
93,93,SAT-D.92,1,akShilaGutA,,feeling of lightness in eyes,
94,94,SAT-D.93,1,akShivakratA/ IkShitavakratA,,slight deviation of eye,
95,95,SAT-D.94,1,akShivikShepaH,,distracted eye movement,
96,96,SAT-D.95,1,akShiviBramaH,,agitation of the eyes,
97,97,SAT-D.96,1,akShivyAvRuttiH,,protruding eyes,
98,98,SAT-D.97,1,akShiSoPaH/ akShiSothaH/ akShiSUnatA,,swelling of eyes,
99,99,SAT-D.98,1,akShisantApaH/ akShidAhaH,,burning sensation in the eyes,
100,100,SAT-D.99,1,akShisammIlanam,,shutting of eyes,
101,101,SAT-D.100,1,akShisPuraNam,,flickering of eyelids,
102,102,SAT-D.101,1,akShisrAvaH,,discharge from eyes,
103,103,SAT-D.102,1,akShNaH raktavarNam,,redness of eye,
104,104,SAT-D.103,1,akShNaH snigdhatvam,,unctuousness of eyes,
105,105,SAT-D.104,1,akShNoH AyAsam,,eye stress,
106,106,SAT-D.105,1,akShNoH raktatvam,,redness of both eyes,
107,107,SAT-D.106,1,akShNoH Saithilyam/ akShiSlathatA,,laxed eyes,
108,108,SAT-D.107,1,akShNoH SvayathuH/ netraSoPaH,,swelling in eyes,
109,109,SAT-D.108,1,akShNoH SvetAvaBAsatA/ SuklekShaNaH/ akShNoH atiSuklatA,,pallor/whitish discolouration of eyes,
110,110,SAT-D.109,1,akShNoH srutiH,,lacrimation,
111,111,SAT-D.110,1,akShyatijADyam,,excessive heaviness of the eyes,
112,112,SAT-D.111,1,akShyAmayaH,,diseases of eyes,
113,113,SAT-D.112,1,akShyupaGAtaH,,impairment of vision/injury to eye,
114,114,SAT-D.113,1,akShyupadehaH,,stickiness of eyes,
115,115,SAT-D.114,1,aksmAt uttamAMgArdhaSUlaH,,sudden headache,
116,116,SAT-D.115,1,agandhaH,,free from foul smell/ not having smell,
117,117,SAT-D.116,1,agniM praviSati,,patient enters into fire,
118,118,SAT-D.117,1,agniH paSyati,,pseudo-visualisation of fiery objects,
119,119,SAT-D.118,1,agni-utkleSaH,,diminution of agni,
120,120,SAT-D.119,1,agnikShayaH,,diminution of agni,
121,121,SAT-D.120,1,agnidagdha iva sPoTaH,,blisters as after a thermal burn,
122,122,SAT-D.121,1,agnidagdhajanyam,,those which developed after burns,
123,123,SAT-D.122,1,agnidagdhaniBaH,,appearance resembling burnt scar/ resembles as though burnt by fire,
124,124,SAT-D.123,1,agnidIptiH,,increase in power of agni,
125,125,SAT-D.124,1,agnidaurbalyam,,diminution of agni,
126,126,SAT-D.125,1,agnidhAraNam,,supports and holds agni,
127,127,SAT-D.126,1,agninA dagdhasya iva savedanA tIvradAhaH bastau,,severe burning sensation associated with pain in bladder,
128,128,SAT-D.127,1,agninA dagdhasya iva savedanA tIvradAhaH vaMkShaNeShu,,severe burning sensation associated with pain in groins,
129,129,SAT-D.128,1,agninA dagdhasya iva savedanA tIvradAhaH vRuShaNayoH,,severe burning sensation associated with pain in scrotum,
130,130,SAT-D.129,1,agninA dagdhasya iva savedanA tIvradAhaH sIvanyAm,,severe burning sensation associated with pain in perineum,
131,131,SAT-D.130,1,agninA dahyamAna iva bastidAhaH,,burning pain as if burnt in bladder,
132,132,SAT-D.131,1,agninA dahyamAna iva muShkadAhaH,,burning pain as if burnt in scrotum,
133,133,SAT-D.132,1,agninA dahyamAna iva mehanadAhaH,,burning pain as if burnt in penis,
134,134,SAT-D.133,1,agninASaH,,loss of agni,
135,135,SAT-D.134,1,agnineva dagdhaH,,feeling as if burnt by fire,
136,136,SAT-D.135,1,agnibalApahArI,,reducing of the strength of agni,
137,137,SAT-D.136,1,agniBraMSaH,,deviation/decline of agni,
138,138,SAT-D.137,1,agnimAndyam/ agnimandatA,,diminution of agni,
139,139,SAT-D.138,1,agnivadhaH,,loss of digestive power/ agni,
140,140,SAT-D.139,1,agnivRuddhiH,,promotion of power of agni,
141,141,SAT-D.140,1,agnivaiShamyam,,impairment of agni,
142,142,SAT-D.141,1,agnisadanam,,diminution of agni,
143,143,SAT-D.142,1,agnisparSavat dAhaH,,burning sensation,
144,144,SAT-D.143,1,agnihAniH,,loss of agni,
145,145,SAT-D.144,1,agnau animittataH icCA dveShaH ca,,wavering liking and disliking of heat,
146,146,SAT-D.145,1,agranthiH,,absence of any indurated swelling,
147,147,SAT-D.146,1,aglAniH/ na glAniH,,absence of muscle wasting,
148,148,SAT-D.147,1,aGrANatvam,,anosmia,
149,149,SAT-D.148,1,a~gagoShNatA,,hotness of body parts,
150,150,SAT-D.149,1,a~gkuravat-SoPaH,,sprout like swelling or polyp,
151,151,SAT-D.150,1,a~gga Ba~gga,,breaking type of pain in the body,
152,152,SAT-D.151,1,a~gga mArdavam/ mRudugAtratA,,tenderness/ softness of the body,
153,153,SAT-D.152,1,a~gga-udveShTanam,,convulsive movements of body,
154,154,SAT-D.153,1,a~ggakArShNyam/vaktrAdiSyAvatA,,darkness of body/ face,
155,155,SAT-D.154,1,a~ggakRuShNatvam,,blackish coloured body,
156,156,SAT-D.155,1,a~ggakShepaH/ gAtra-vikShepaNam,,convulsive movements of limbs,
157,157,SAT-D.156,1,a~ggagurutA/ gAtragauravam,,feeling of heaviness in the body,
158,158,SAT-D.157,1,a~ggagurutA/ guru-a~ggatA/ gurugAtratA/ gAtragauravam,,heaviness of body,
159,159,SAT-D.158,1,a~ggagauravam/ gauravam,,heaviness in the body,
160,160,SAT-D.159,1,a~ggagrahaH,,restricted movement of body parts,
161,161,SAT-D.160,1,a~ggaglapanam,,tired body,
162,162,SAT-D.161,1,a~ggacimicimA,,tingling sensation in limbs,
163,163,SAT-D.162,1,a~ggaceShTABa~ggaH,,lack of body movements,
164,164,SAT-D.163,1,a~ggajADyam,,rigidity or stiffness of the body,
165,165,SAT-D.164,1,a~ggaduHKam,,body pain,
166,166,SAT-D.165,1,a~ggadaurbalyam,,weakness,
167,167,SAT-D.166,1,a~ggapAruShyam,,roughness of body,
168,168,SAT-D.167,1,a~ggapIDanam,,body ache,
169,169,SAT-D.168,1,a~gga-pItatA,,yellowish discolouration of the body,
170,170,SAT-D.169,1,a~ggapragraham,,spasticity of the limbs,
171,171,SAT-D.170,1,a~ggapratyaMgaviBAgaH sUkShmaH Bavati,,minute forms of body organs,
172,172,SAT-D.171,1,a~ggaprasAraNam,,stretching of body,
173,173,SAT-D.172,1,a~ggaBaMgaH,,breaking type of pain in body,
174,174,SAT-D.173,1,a~ggaBa~ggaH,,breaking type of pain in the body,
175,175,SAT-D.174,1,a~ggaBedaH,,cracking of skin or body parts,
176,176,SAT-D.175,1,a~ggaBedaH,,breaking pain in body,
177,177,SAT-D.176,1,a~ggamardaH,,generalized body ache,
178,178,SAT-D.177,1,a~ggaraktatA,,redness of body,
179,179,SAT-D.178,1,a~ggarAgaH,,reddish discolouration of body,
180,180,SAT-D.179,1,a~ggaruk/ a~ggarujA,,pain in the body or body part,
181,181,SAT-D.180,1,a~ggarUkShatA,,dryness of body parts,
182,182,SAT-D.181,1,a~ggalAGavam,,feeling of lightness in the body,
183,183,SAT-D.182,1,a~ggavikShepaH/ a~ggeShu vikShepaH/ a~ggavikShepaNam,,convulsive movements of body,
184,184,SAT-D.183,1,a~ggavivarNatA,,discolouration of body parts,
185,185,SAT-D.184,1,a~ggavedanA,,body pain,
186,186,SAT-D.185,1,a~ggaSithilatvam,,asthenia of limbs,
187,187,SAT-D.186,1,a~ggaSUlaH,,piercing type of pain in body,
188,188,SAT-D.187,1,a~ggaSUlam,,pain in the limbs,
189,189,SAT-D.188,1,a~ggaSaithilyam,,asthenia of limbs,
190,190,SAT-D.189,1,a~ggaSoPaH,,swelling over body,
191,191,SAT-D.190,1,a~ggaSoShaH,,emaciation of body,
192,192,SAT-D.191,1,a~ggaSoShaNam,,emaciation,
193,193,SAT-D.192,1,a~ggasaMkocaH,,contracture of body parts,
194,194,SAT-D.193,1,a~ggasAdaH / a~ggasadanam,,exhaustion or tiredness to body/ inability to perform physical activities,
195,195,SAT-D.194,1,a~ggasAdaH/ a~ggasadanam,,exhaustion or tiredness to body/ inability to perform physical activities,
196,196,SAT-D.195,1,a~ggasuptatA,,numbness of body parts,
197,197,SAT-D.196,1,a~ggasnigdhatA,,smoothness of the body,
198,198,SAT-D.197,1,a~ggaharShaH,,horripilation,
199,199,SAT-D.198,1,a~ggAnAM dalanam,,putrefaction,
200,200,SAT-D.199,1,a~ggAnAM vyaktatA,,appearance of body parts,
201,201,SAT-D.200,1,a~ggAnAM SItAmbunA sekaM karoti iva,,feeling of pouring cold water on the body,
202,202,SAT-D.201,1,a~ggAnAM samBedaH,,tearing sensation of the limbs,
203,203,SAT-D.202,1,a~ggABitApaH,,burning sensation in limbs,
204,204,SAT-D.203,1,a~ggAracitamiva SirorujA,,headache as if studded with burning charcoal,
205,205,SAT-D.204,1,a~ggArairivAkIryamANam,,feeling as if burnt with heated charcoal,
206,206,SAT-D.205,1,a~ggAvayavAnAM patanam,,suppuration/ falling of body parts,
207,207,SAT-D.206,1,a~ggAvasAdaH,,fatigue,
208,208,SAT-D.207,1,a~gguli-saMkocaH,,contracture of fingers,
209,209,SAT-D.208,1,a~ggulisuptiH,,numbness in fingers,
210,210,SAT-D.209,1,a~ggulIvakratA,,deformity of fingers,
211,211,SAT-D.210,1,a~ggulyAvapIDite nimnadarSanaM paScAt pratyunnamanam,,finger pressure creates pitting and gets filled,
212,212,SAT-D.211,1,a~gge atyarthakRuShNatA,,excessively blackness of body parts,
213,213,SAT-D.212,1,a~gge lohagandham,,iron like odour from the body,
214,214,SAT-D.213,1,a~ggeByo BRuSaM SItapiDikotpattiH,,excessive eruptions of cold papules on body,
215,215,SAT-D.214,1,a~ggeShu AkShepaH,,convulsive movements of body,
216,216,SAT-D.215,1,a~ggeShu pipIlikA iva sa~jcAraH,,tingling sensation,
217,217,SAT-D.216,1,a~ggeShu muhuH pipIlikAsaMpracAra iva,,feel as if ants are moving on body,
218,218,SAT-D.217,1,a~ggeShu SItapiTikA,,cold papules on body,
219,219,SAT-D.218,1,a~ggeShu suptatA,,numbness over body,
220,220,SAT-D.219,1,acalaH granthiH,,nodular swelling which is fixed,
221,221,SAT-D.220,1,acalodgata-a~gkuraH,,localized immobile muscular projection,
222,222,SAT-D.221,1,acira- pacanam/ SIGrAnusArI,,suppuration without delay,
223,223,SAT-D.222,1,acira-aBivRuddhiH,,quick increasing in size,
224,224,SAT-D.223,1,acirapAkaH,,quick suppuration,
225,225,SAT-D.224,1,acetana-UruH,,loss of sensation in thigh,
226,226,SAT-D.225,1,acaitanyam,,unconsciousness,
227,227,SAT-D.226,1,acCa-aSruH,,clear tear secretion,
228,228,SAT-D.227,1,acCa-kaPasrutiH,,discharge of clear mucus,
229,229,SAT-D.228,1,acCa-malaH,,clear stools,
230,230,SAT-D.229,1,acCa-mUtrapravRutiH,,transparent,
231,231,SAT-D.230,1,acCa-mUtram,,transparent clear urination,
232,232,SAT-D.231,1,acCam upaveSanam,,clear stools,
233,233,SAT-D.232,1,acCa-raktaH,,clear blood,
234,234,SAT-D.233,1,acCa-vAntam,,watery/ clear vomitus,
235,235,SAT-D.234,1,acCa-siMGANakam,,clear nasal secretions,
236,236,SAT-D.235,1,acCa-srAvaH,,transparent discharge,
237,237,SAT-D.236,1,ajasraM aTanam/ paryaTanam ajasram,,travels/roams a lot,
238,238,SAT-D.237,1,ajasraM asRuk-srAvaH/ ajasraM rudhirapravRuttiH,,profuse bleeding,
239,239,SAT-D.238,1,ajasramacCa-salilaprakASa-vivarNa-nAsAsrAvaH,,incessant colorless clear and water like discharge from the nose,
240,240,SAT-D.239,1,ajasramUtrapravRutiH,,profuse urination,
241,241,SAT-D.240,1,ajasrasrAvaH,,continues discharge,
242,242,SAT-D.241,1,ajasrasrAvaH nAsAyA,,continuous nasal discharge,
243,243,SAT-D.242,1,ajasrAhAraH,,eats incessantly,
244,244,SAT-D.243,1,ajApurIShapratimaH,,resembling goat's stool,
245,245,SAT-D.244,1,ajitendriyaH,,lack of self control,
246,246,SAT-D.245,1,ajIrNam,,indigestion,
247,247,SAT-D.246,1,ajIrNe SUlam,,pain occurs before food had has been digested,
248,248,SAT-D.247,1,ajIrNe&nne malapravRuttiH,,faeces mixed with undigested food,
249,249,SAT-D.248,1,aj~jAnaM ca rasagandhayoH,,inability to understand taste and smell,
250,250,SAT-D.249,1,aj~jAnam,,non cognizance,
251,251,SAT-D.250,1,a~jjanABa-raktapravRuttiH,,blood discharge resembling collyrium,
252,252,SAT-D.251,1,a~jjanABasrAvaH,,discharge resembling a�jana ( collyrium),
253,253,SAT-D.252,1,aNavaH kRumayoH atra mUrcCanti,,manifestation of minute worms,
254,254,SAT-D.253,1,aNudvAra-yoniH,,minute opening of yoni,
255,255,SAT-D.254,1,aNubahuvidAritAsthiH,,multiple fracture with tiny bone pieces,
256,256,SAT-D.255,1,aNumuKaCidram,,minute opening,
257,257,SAT-D.256,1,aNUmUrtasikatAyukta-mUtrapravRuttiH,,minute gravel in urine,
258,258,SAT-D.257,1,atasIkusumacCaviH,,resembling the flower of atas? (Linum usitatissimum),
259,259,SAT-D.258,1,atasIPalasanniBaH,,having appearance similar to atas?phala (fruit of Linum usitatissimum),
260,260,SAT-D.259,1,ati-utsAhaH,,extra enthusiasm,
261,261,SAT-D.260,1,ati-upadehaH/ upadehaH,,stickiness,
262,262,SAT-D.261,1,ati-UruglAniH,,severe tiredness of thighs,
263,263,SAT-D.262,1,atikaThinaH,,excessively hard on palpation,
264,264,SAT-D.263,1,atikaNDUH,,excessive itching,
265,265,SAT-D.264,1,atikaNDUyuta-granthiH/ kaNDUmAn,,swelling with excessive itching,
266,266,SAT-D.265,1,atikarShaNam/ atikArSyam,,excessive emaciation,
267,267,SAT-D.266,1,atikaShTaM jakShiti,,difficulty in eating,
268,268,SAT-D.267,1,atikArSyam,,severe emaciation,
269,269,SAT-D.268,1,atikAlamavatiShThamAnagarBavyApad,,complication due to post maturity in foetus,
270,270,SAT-D.269,1,atikuNapagandhi- atisAram,,diarrhea with strong cadaveric smell of fecal matter,
271,271,SAT-D.270,1,atikRuShNam atisAram / asitaM atisAram,,diarrhea with dark black coloured fecal matter,
272,272,SAT-D.271,1,atikRuShNa-varNa-SoPaH/ atikRuShNaSoPaH,,dark black coloured swelling,
273,273,SAT-D.272,1,atikShAmatA,,severe weakness,
274,274,SAT-D.273,1,atikShINabalam,,depletion of strength,
275,275,SAT-D.274,1,atikShINamAMsam,,depletion of m??sa,
276,276,SAT-D.275,1,atikShINaSoNitam,,depletion of blood,
277,277,SAT-D.276,1,atiKarasparSaH,,excessive roughness of skin,
278,278,SAT-D.277,1,atigandhayuktaH,,associated with offensive putrid odour,
279,279,SAT-D.278,1,atigauravam,,feeling of heaviness,
280,280,SAT-D.279,1,atigrathitopaveSaH,,defecating scybalous or hard stools,
281,281,SAT-D.280,1,atiGanam,,very thick,
282,282,SAT-D.281,1,atiGoShavAn,,with high sound,
283,283,SAT-D.282,1,atija~gGAglAniH,,severe tiredness in calf muscles,
284,284,SAT-D.283,1,atitIkShNam,,severe form,
285,285,SAT-D.284,1,atitIvradAhaH,,severe burning sensation,
286,286,SAT-D.285,1,atitIvrarAgaH,,excessive redness,
287,287,SAT-D.286,1,atitIvraruk,,intense pain,
288,288,SAT-D.287,1,atitIvraSvayathuH,,excessive swelling,
289,289,SAT-D.288,1,atitRuShNA/ tRuShNA/ tRuShA,,excessive thirst,
290,290,SAT-D.289,1,ati-dantaH,,excess teeth,
291,291,SAT-D.290,1,atidAruNaH,,severe,
292,292,SAT-D.291,1,atidigdhA~ggaH,,excessive stickiness of body,
293,293,SAT-D.292,1,atidivyamAlyagandhaH,,smells strong and divine fragrance of flowers,
294,294,SAT-D.293,1,atidurgandhaM purISham atisAryate/ durgandhi-purISham,,foul stools,
295,295,SAT-D.294,1,ati-durgandhaH,,excessive foul smell,
296,296,SAT-D.295,1,atidurgandha-niHSvAsaH/ atidurgandha-ucCvAsaH,,bad breath,
297,297,SAT-D.296,1,atiduShTAsRuk-srAvaH,,excessively vitiated blood discharge,
298,298,SAT-D.297,1,atidravaNam,,running away,
299,299,SAT-D.298,1,atidravopaveSaH,,defecating watery stools,
300,300,SAT-D.299,1,atidhUmakaH,,feeling of fumes coming from body and mouth,
301,301,SAT-D.300,1,atinarakA~gkShiNI,,nymphomania/ excessive desire for sex with men,
302,302,SAT-D.301,1,atinidrA,,excessive sleep,
303,303,SAT-D.302,1,atinidrA/ nidrAtiyogaH/ nidrAdhikyam,,excessive sleep/ hypersomnia,
304,304,SAT-D.303,1,atiniShpraBaH,,lack of glow,
305,305,SAT-D.304,1,atinIlaM atisAram,,dark blue coloured,
306,306,SAT-D.305,1,atipANDuH,,severe pallor,
307,307,SAT-D.306,1,atipANDu-dehaH,,excessive paleness of body,
308,308,SAT-D.307,1,atipArSvaruk,,severe pain in flanks,
309,309,SAT-D.308,1,atipicCila-vAnti,,excessively slimy vomitus,
310,310,SAT-D.309,1,atipIDanayuktaH,,with severe pain,
311,311,SAT-D.310,1,atipItABaH,,excessive yellowish tinge,
312,312,SAT-D.311,1,atipUtigandhi-atisAram,,putrid smell,
313,313,SAT-D.312,1,atipUrNakoShThatA,,severe fullness of abdomen,
314,314,SAT-D.313,1,atipravRuttyA hananam,,death due to excessive discharge,
315,315,SAT-D.314,1,atipravRuddhaH rAjayakShmA,,fulminant r?jayak?m?,
316,316,SAT-D.315,1,atipravRuddhakAsaH,,severe cough,
317,317,SAT-D.316,1,atipravRuddhaSvAsaH,,severe breathlessness or difficulty in breathing,
318,318,SAT-D.317,1,atiprasrutaSoNitam,,profuse bleeding,
319,319,SAT-D.318,1,atibaddha-ucCvAsaH,,severe restricted expiration,
320,320,SAT-D.319,1,atibalaH,,great strength,
321,321,SAT-D.320,1,atibahu-upaveSaH,,excessive defecation,
322,322,SAT-D.321,1,atibahuBuk/ bahuBuk/ analpASanam,,voracious eating,
323,323,SAT-D.322,1,atiBRuSavyathA,,severe frequent pain,
324,324,SAT-D.323,1,atimalapravRuttiH,,excessive defecation,
325,325,SAT-D.324,1,atimahat,,excessively large,
326,326,SAT-D.325,1,atimAtra SoShaH,,excessive dehydration,
327,327,SAT-D.326,1,atimAtraM asthivyApAdanam/asthinASaH,,excessive injury to bones/ loss of bones,
328,328,SAT-D.327,1,atimAtraM AyAmaH,,excessive stretching,
329,329,SAT-D.328,1,atimAtraM kShauti,,excessive sneezing,
330,330,SAT-D.329,1,atimAtraM dAhaH,,severe burning sensation,
331,331,SAT-D.330,1,atimAtraM piSitaprarohacitam,,associated with multiple fleshy buds,
332,332,SAT-D.331,1,atimAtraM SiraHnistudyate,,severe pricking type of pain in headache,
333,333,SAT-D.332,1,atimAtraM sa~gkocaH,,excessive contracture,
334,334,SAT-D.333,1,atimAtraM sandhivyApAdanam/sandhinASaH,,excessive injury to joints/ loss of joints,
335,335,SAT-D.334,1,atimAtraM sirAvyApAdanam/ sirAnASaH,,excessive injury to blood vessels/ loss of blood vessels,
336,336,SAT-D.335,1,atimAtraM snAyuvyApAdanam/snAyunASaH,,excessive injury to tendons/ loss of tendons,
337,337,SAT-D.336,1,atimAtraM sPuraNam,,excessive twitching,
338,338,SAT-D.337,1,atimAtraM syandate,,excessive lacrimation,
339,339,SAT-D.338,1,atimAtraM svedaH,,excessive perspiration,
340,340,SAT-D.339,1,atimAtraM harShaH,,horripilation,
341,341,SAT-D.340,1,atimAtra-agnimArdavam,,excessive diminution of agni,
342,342,SAT-D.341,1,atimAtra-ugrarujA,,excruciating pain,
343,343,SAT-D.342,1,atimAtra-utthAnam,,excessive enlargement,
344,344,SAT-D.343,1,atimAtraklaibyam,,excessive impotency,
345,345,SAT-D.344,1,atimAtraBedaH,,excessive tearing sensation,
346,346,SAT-D.345,1,atimAtraBedanam,,excessive breaking pain,
347,347,SAT-D.346,1,atimAtram,,excessive,
348,348,SAT-D.347,1,atimAtram AdhmAnam,,severe bloating,
349,349,SAT-D.348,1,atimAtra-srAvaH,,excessive discharge,
