Sr No.,t_id,Code,parent_id,Word,Short Defination,Long Defination,reference
45,45,SAT-B.44,19,SuklamaNDalam,sclera,"the tough, white outer coat of the eyeball, covering approximately the posterior five-sixths of its surface, continuous anteriorly with the cornea and posteriorly with the external sheath of the optic nerve.",
46,46,SAT-B.45,19,kRuShNa-maNDalam,cornea and iris,the part of the eye which appears black in colour,
47,47,SAT-B.46,19,kRuShNa-tArakA/tArakA,iris,"the colored contractile membrane suspended between the lens and the cornea in the aqueous humor of the eye, separating the anterior and posterior chambers of the eyeball and perforated in the center by the pupil",
48,48,SAT-B.47,19,dRuShTi-maNDalam / dRuShTiH,pupil,aperture of the iris for entry of light into the eye,
49,49,SAT-B.48,19,paTalAni,layers or coverings of eyeball,the five different layers or coverings of eyeball,
50,50,SAT-B.49,19,tejojalASrita-bAhya-paTalam,cornea,the clear transperant anterior portion of the fibrous coat of the eye composing about 1/6th of its surface,
51,51,SAT-B.50,19,piSitASritaM paTalam,iris and uveal tract,"the colored contractile membrane suspended between the lens and the cornea in the aqueous humor of the eye, separating the anterior and posterior chambers of the eyeball and perforated in the center by the pupil",
52,52,SAT-B.51,19,medasASritaM paTalam,cortical part of lens and vitreous humour,"a transparent, colourless gel which occupies the stroma of the vitreous body of the eye",
53,53,SAT-B.52,19,asthyASritaM paTalam,neuclear part of lens,the forth layer of eye,
54,54,SAT-B.53,15,nAsikA,nose,"the structure on the anterior aspect of face serving the functions collecting, filtering and humidifying air from the exterior and also the function of olfaction",
55,55,SAT-B.54,54,GrANamUlam,upper part of nasal cavity/root of nose,part of the nasal cavity underlying the root of the nose,
56,56,SAT-B.55,54,nAsAnADI,nostril-anterior nares,external aperture of the nose,
57,57,SAT-B.56,54,gandhavahe dhamanyau,olfactory nerves,the nerves supplying the nasal olfactory mucosa,
58,58,SAT-B.57,54,upanAsikA-sirA/ aupanAsikya-sirA,angular vein,"anterior facial vein, near the nose; veins of the nose-anterior facial vein, near the nose",
59,59,SAT-B.58,54,GrANamArgaH,nasal passage,the passage within the nasal cavity,
60,60,SAT-B.59,54,nAsAsrotaH,nasal meatus,the passage or opening of nose,
61,61,SAT-B.60,54,nAsApuTa-bahirBAgaH,ala of nose,broad portion forming the lateral wall of each nostril,
62,62,SAT-B.61,54,nAsAkShi-sandhiH,inner canthus,the angle at the inner end of the slit between the eye lids,
63,63,SAT-B.62,54,nAsArandhram/ nAsAvivaram,nostril,one of the external aperture of the nose,
64,64,SAT-B.63,54,nAsikApuTam,nostril/anterior nares,external aperture of the nose,
65,65,SAT-B.64,54,agranAsikA,tip of the nose,the anterior-most part of the nose,
66,66,SAT-B.65,15,karNaH,ear,"the organ of hearing having three parts - the outer ear, middle ear and the inner ear",
67,67,SAT-B.66,66,karNamUlam,parotid region,the region located near to the ear,
68,68,SAT-B.67,66,karNanADI,external auditory canal,the canal which transmits the soundwaves from the exterior to the tympanic membrane,
69,69,SAT-B.68,66,karNapITham,pinna,upper part of the external ear,
70,70,SAT-B.69,66,karNapAlI/ karNalatikA,lobe of the ear,soft lower part of the external ear,
71,71,SAT-B.70,66,karNaputrakaH,tragus,the cartilagenous projection in front of the external meatus of the ear,
72,72,SAT-B.71,66,karNapRuShTham,mastoid region,a process of the temporal bone.,
73,73,SAT-B.72,66,karNaSaShkulikA,pinna/auricle,the auricle or the projected part of external ear,
74,74,SAT-B.73,66,karNAvaTuH,"cavum, concha of the ear",the concavity on the median surface of the auricle of ear,
75,75,SAT-B.74,66,karNa-srotaH,external auditory meatus,the canal which transmits the sound waves from the exterior to the tympanic membrane,
76,76,SAT-B.75,15,muKam,mouth,generally used for the oral cavity,
77,77,SAT-B.76,76,Ananam,face,the face as a whole,
78,78,SAT-B.77,76,kapolaH,cheek,side of the face forming the lateral wall of the mouth below the eye,
79,79,SAT-B.78,76,gaNDaH/gallaH,zygoma,the region of the rounded prominence of the zygomatic bone,
80,80,SAT-B.79,76,cibukam,chin or mentum,"point of the lower jaw, region below lower lip or area on the front part of the lower jaw",
81,81,SAT-B.80,76,oShThau/ daSanacCadau,labia or lips,soft external structure that forms the boundary of the mouth,
82,82,SAT-B.81,76,adharaH/ adharauShThaH,lower lip,soft external structure that forms the boundary of the mouth,
83,83,SAT-B.82,82,uttaroShThaH,upper lip or labium,upper half of soft external structure that forms the boundary of the mouth,
84,84,SAT-B.83,82,sRukkaNI/ oShThaprAntau,angulus oris,angle of the mouth or the lateral limit of the oral fissure,
85,85,SAT-B.84,15,hanuH,jaw,bony structure of the lower jaw,
86,86,SAT-B.85,15,danta/ daSanAH,teeth,bone like structure embedded in the upper and lower jaws,
87,87,SAT-B.86,86,dantolUKalAni,bony sockets of teeth,"a dental alveolus of the maxilla or mandible, a cavity that contains the root of a tooth",
88,88,SAT-B.87,87,danta-tvak/ dantavalkam,enamel,a hard white dense substance forming a covering for the crown of the teeth,
89,89,SAT-B.88,87,dantapiNDikA/ dantabandhanam/ dantamAMsam/ dantamUlam/ dantAdhAraH/ dantaveShTakaH,gum/alveolar arch,the fleshy substance or tissue covering the alveolar processes of the jaw,
90,90,SAT-B.89,87,dantAgram,apex of tooth,cutting margin of tooth,
91,91,SAT-B.90,87,paScimahAnavyadantaH,wisdom tooth,the last molar tooth on each side of the jaw,
92,92,SAT-B.91,87,uttaradantaH,tooth of the upper jaw,teeth attached to the maxillae,
93,93,SAT-B.92,87,Urdhvadantapa~gktiH,upper row of the teeth,the row of teeth attached to the maxillae,
94,94,SAT-B.93,15,jihvA/ gojihvikA/ gojihvA,tongue,a freely movable muscular organ lying partly in the floor of the mouth and partly in the pharynx,
95,95,SAT-B.94,94,jihvA-prabandhaH/ jihvA-mUlam,root of tongue,posterior part of the tongue which attaches to the bone,
96,96,SAT-B.95,94,jihvA-sevanI,frenulum linguae,fold of mucous membrane that extends from the floor of the mouth to the inferior surface of the tongue along its midline,
97,97,SAT-B.96,94,tAlu/tAlupradeSaH (mUrdhagaH),palate /anterior fontanelle,the roof of the oral cavity which is divided into the bony (hard) and muscular (soft) parts,
98,98,SAT-B.97,94,tAlumAMsam,soft palate,the posterior portion of the roof of the mouth,
99,99,SAT-B.98,94,upajihvikA,palatine tonsils,mass of lymphatic tissue that lies in tonsillar fossa on each side of oropharynx between palatoglossal and palatopharyngeal arches,
100,100,SAT-B.99,94,adhijihvikA,epiglottis or adenoids,1. a thin leaf shaped structure located immediately posterior to root of the tongue. 2. a mass of lymphatic tissue located in depressions of mucous membranes of pharynx.,
101,101,SAT-B.100,15,kaNThaH,larynx/front of the neck/throat,the anterior part of the neck enclosing the pharynx and larynx which has the functions of swallowing and speech/the passage from the mouth to the pharynx,
102,102,SAT-B.101,101,kAkalam / kAkalakam/ galamaNiH/galaSuNDikA/ GaNTikA,uvula,small soft structure hanging from free edge of soft palate in the midline above the root of the tounge,
103,103,SAT-B.102,101,galamArgaH,throat-passage,the passage for food bolus through the neck from the mouth to the oesophagus,
104,104,SAT-B.103,101,galasandhiH,isthmus of fauces,the constricted opening leading from the mouth and the oral pharynx,
105,105,SAT-B.104,101,galaH,oropharynx/throat,central portion of the pharynx lying between soft palate and upper portion of epiglottis,
106,106,SAT-B.105,101,galanalakam,trachea,the enlarged upper end of trachea below the root of trunk,
107,107,SAT-B.106,101,grIvA,neck,the structure which joins the head with the trunk,
108,108,SAT-B.107,15,grIvAmUlam/ jatrumUlam,suprasternal notch,notch above the sternum,
109,109,SAT-B.108,108,manyA,carotid area of the neck,the lateral parts of the front of neck through which the carotid vessels pass,
110,110,SAT-B.109,108,antarAdhiH,trunk,"the body exclusive of head, neck and limbs",
111,111,SAT-B.110,110,aMsaH,shoulder,the area above the upper border of scapula and overlying the trapezius muscle which is the area used for weight bearing,
112,112,SAT-B.111,111,aMsapITham,glenoid cavity,the pear shaped cavity on the scapula where the rounded head of humerus attaches,
113,113,SAT-B.112,111,aMsakUTaH,acromion,the lateral triangular projection of the spine of the scapula,
114,114,SAT-B.113,111,aMsapiNDaH/ aMsapiNDikA,deltoid prominence,the rounded prominance around the soulder due to underlying deltoid muscle,
115,115,SAT-B.114,111,aMsabandhanam,ligaments and muscles of the shoulder,the supporting structures of the shoulder joint,
116,116,SAT-B.115,111,aMsamUlam,apex of the scapula,the glenoid region,
117,117,SAT-B.116,111,aMsadeSaH,shoulder region,the junction of the clavicle and scapula where the arm meets the trunk,
118,118,SAT-B.117,111,Urdhvatrikam,inter-scapular region,area between the scapulae,
119,119,SAT-B.118,110,kakShaH/kakShA,axilla/armpit,the pyramidal space between the lateral part of the upper part of thorax and the upper limbs,
120,120,SAT-B.119,110,uraH,chest/thorax,the part of the human body enclosed by the ribs and sternum,
121,121,SAT-B.120,120,uraHkoShThaH,thoracic cavity,the space lying above the diaphragm and closed within the walls of the thorax,
122,122,SAT-B.121,120,urogrIvam,thorax and neck,the part of the body between the base of the neck superiorly and the diaphragm inferiorly,
123,123,SAT-B.122,110,stanaH/ payodharau/ kucau,breast/mammary gland,prominences on the anterior part of thorax in females which enclose lactifercous ducts and having function of lactation which are rudimentary in males,
124,124,SAT-B.123,123,cUcukam,nipple,the conical protuberance in each breast from which the lactiferous ducts discharge in the females which are rudimentary in males,
125,125,SAT-B.124,110,udaraH/kukShiH,abdomen,part of the body between the thorax and the pelvis,
126,126,SAT-B.125,125,antaHkukShiH,abdominal/uterine cavity,cavity of the portion of the trunk located between chest and pelvis/ cavity within the uterus,
127,127,SAT-B.126,125,taila-vartikA,omentum,structure which is suspended from the curvatures of the stomach and covers the intestine like an apron,
128,128,SAT-B.127,125,udarapArSvam/ pArSvam,flank,side of abdomen,
129,129,SAT-B.128,110,yoniH/ apatyapathaH/ apatyamArgaH,vagina,genital passage; a musculo membranous tube that forms the passage way between cervix uteri and the vulva,
130,130,SAT-B.129,129,praSastayoniH,normal female external genitalia,the normal strucural and functinal state of the external genitalia indicative of woman fit for reproductive function,
131,131,SAT-B.130,110,va~gkShaNa/ gaNDakaH,groin,the depression between thigh and trunk,
132,132,SAT-B.131,110,li~ggam,penis,male external reproductive organ containing erectile tissue,
133,133,SAT-B.132,110,vRuShaNaH,testicle,part of the male reproductive system located in the scrotal sac responsible for the formation of spermatozoa,
134,134,SAT-B.133,133,koShaH(SaH)/ aNDakoShaH,scrotal sac,sac like structure which contains the testicles and part of spermatic cord,
135,135,SAT-B.134,133,sIvanI,suture/frenulum,stracture having appiriance of sutures which are seven in number,
136,136,SAT-B.135,110,gudam,anus,the distal opening of the alimentary tract which functions as the excretory passage for fecal matter from the rectum to the exterior,
137,137,SAT-B.136,110,pAyuvalayaH,mucous folds of rectum,horizontal mucous folds of rectum (Houston's valves),
138,138,SAT-B.137,110,poTTalakaH,caecum,a blind pouch like structure forming the first part of the large intestine,
139,139,SAT-B.138,110,adharagudam,lower part of the rectum/anal canal,the terminal part of the digestive tract,
140,140,SAT-B.139,110,gudapArSvakShetram,ischiorectal fossa,space on either side of lower end of the rectum and anal canal,
141,141,SAT-B.140,110,gudAsthivivaram,outlet of pelvis,the lower outlet of the pelvic cavity which gives passage to the anal canal and the reproductive and urinary passages,
142,142,SAT-B.141,110,guda-upastha-deSaH/ pAyumeDhrAntaram,perineum,the structures occupying the pelvic outlet and constituting the pelvic floor,
143,143,SAT-B.142,110,pRuShTham,back or dorsum,the posterior part of the trunk,
144,144,SAT-B.143,110,kaSerukA/ pRuShThavaMSaH/ pRuShTheShikA,vertebra,any of the 33 bony segments of the spinal column,
145,145,SAT-B.144,110,jaGanam,waist,hip and loins,
146,146,SAT-B.145,110,sPik/ kaTI-prothaH/ nitambaH/ prothau,buttock,fleshy prominences on the lower back formed by the gluteal muscles with a covering of fat and skin,
147,147,SAT-B.146,131,SroNiH,pelvis,"the bony structure formed by the innomimante bones, sacrum coccyx, and the ligaments uniting them",
148,148,SAT-B.147,110,pArSvajaGanam,side of pelvis,"Side of a bony structure formed by the innominate bones. the sacrum, the coccyx and the ligaments joining them",
149,149,SAT-B.148,110,trikam,1. sacral region or sacrum 2. region around shoulder girdle,1. sacral region or sacrum; the region behind the triangular bone situated dorsal and caudal from the two ilia between the fifth lumbar vertebra and coccyx. 2. region around shoulder girdle,
150,150,SAT-B.149,8,bAhuH,upper limb,part of the body extending from the deltoid region to the hand,
151,151,SAT-B.150,150,avarodhaH,shoulder,the region where the upperlimb meets the trunk,
152,152,SAT-B.151,150,aratniH,forearm or anti-brachium,the portion of the arm between elbow and the wrist,
153,153,SAT-B.152,150,kUrparaH/kaPoNiH/kuhaNikA,elbow,the joint between the arm and the forearm,
154,154,SAT-B.153,150,pANiH/karaH,hand/manus,the part of the upper limb distal to the wrist,
155,155,SAT-B.154,150,karamUlam/pANimUlam,wrist,the joint between the forearm and the hand,
156,156,SAT-B.155,150,pANitalam/ pANihRudayam,palm,anterior or flexor surface of the hand from wrist to base of the fingers,
157,157,SAT-B.156,150,kUrparAsthi,olecranon process,hook like projection on the upper end of ulna,
158,158,SAT-B.157,150,prakoShThaH,forearm or antebrachium/distal third of the forearm,the portion of the upper limb between the elbow and the wrist/lower one third of the forearm,
159,159,SAT-B.158,150,a~gguliH,fingers/toes (digits),the most mobile and distal part of the limbs; five in number for each limb,
160,160,SAT-B.159,150,kaniShThikA/ kaniShThA,little finger,the fifth digit of the limb which is also the smallest,
161,161,SAT-B.160,150,agraparva,distal part of the finger,the word literally means distal joint and denotes the part of the digit distal to the distal interphalangeal joint,
162,162,SAT-B.161,150,a~gguligranthiH,knuckle,digital node or joint- the prominence of the dorsal aspect of any of the phalangeal joints,
163,163,SAT-B.162,150,a~gguliparva,interphalangeal joint,joint in between  the phalanges,
164,164,SAT-B.163,150,a~ggulyagram,tip of the finger,the distalmost part of the digit,
165,165,SAT-B.164,150,a~gguShThaH,thumb/great toe,the first digit of the hand or foot,
166,166,SAT-B.165,150,a~gguShThamUlam,base of the thumb,first metacarpo-phalangeal joint,
167,167,SAT-B.166,15,a~gguShThodaram,area of the thumb distal to the distal crease,part of thumb used for taking thumb impression,
168,168,SAT-B.167,150,anAmikA/pavitrA~gguliH,annularis,ring finger or the fourth digit,
169,169,SAT-B.168,150,tarjanI/ pradeSinI,index finger,forefinger or the second digit,
170,170,SAT-B.169,150,bAhu-piNDikA,biccipital prominance,muscular prominence on the anterior part of the arm due to underlying biceps brachii muscle,
171,171,SAT-B.170,8,sakthi,lower limb,part of the body extending from the gluteal region to the foot specialized for weight-bearing and locomotion,
172,172,SAT-B.171,171,Uru,thigh,the part of the lower limb between the groins and the knee anteriorly and the lower margins of the buttocks and the knee posteriorly,
173,173,SAT-B.172,171,UrupiNDikA,quadricipatal prominance,muscular prominance on the front of thigh due to underlying quadriceps femoris muscles,
174,174,SAT-B.173,171,UrumUlam,inguinal region,groin or the junctional area between thigh and the trunk,
175,175,SAT-B.174,171,UrvI sirA,femoral vessels,deep seated branches of femoral vessels,
176,176,SAT-B.175,171,jAnu,knee,the joint between the thigh and leg,
177,177,SAT-B.176,171,ja~gGA,leg,the part of the lower limb between the knee and the ankle,
178,178,SAT-B.177,171,ja~gGA-piNDikA,calf muscle,the muscular prominece on the posterior upper part of the leg due to underlying gastrocnemius and soleus muscles,
179,179,SAT-B.178,171,gulPaH/ GuTikA/ GuNTikA,ankle,the joint between the leg and the foot,
180,180,SAT-B.179,171,gulPakarNaH,malleoli,bony prominences on the either side of the ankle,
181,181,SAT-B.180,171,KuDakaH/ KulakaH,ankle joint,the joint between the leg and the foot,
182,182,SAT-B.181,171,pAdaH,foot,the part of the lower limb distal to the ankle joint,
183,183,SAT-B.182,171,pArShNiH,heel,rounded posterior portion of the foot,
184,184,SAT-B.183,171,pAdAgram,fore-foot,anterior 1/3rd part of the foot,
185,185,SAT-B.184,171,pAdA~gguliH,toes,digits of the foot,
186,186,SAT-B.185,171,pAdatalam,sole,under surface of the foot,
187,187,SAT-B.186,2,karmendriyaH,faculties of action,"the five faculties of action namely v?k, p??i?, p?da?, p?yu? and upastha?",
188,188,SAT-B.187,187,vAk,speech faculty,one among the�karmendriya�- the combined function of phonatin and articulation,
189,189,SAT-B.188,187,pANiH,motor faculty of upper limb,one among the�karmendriya�- related to the function of the upper limb,
190,190,SAT-B.189,187,pAdaH,motor faculty of lower limb,"one among the�karmendriya�- related to movements, the function of the lower limb",
191,191,SAT-B.190,187,pAyuH,excretory faculty of anus,one among the�karmendriya having the function of excretion which is associated with the anus,
192,192,SAT-B.191,187,upasthaH,reproductive faculty of penis,one among the�karmendriya having the function of procreation which is associated with the penis,
193,193,SAT-B.192,2,j~jAnendriyaH,sensory faculties,"the five sensory or cognitive faculties namely ?rotrendriyam, cak?urindriyam, rasanendriyam$ghr??endriyam and tvagindriyam",
194,194,SAT-B.193,193,Srotrendriyam,sensory faculty of ear,one among the�j�?nendriya- the faculty responsible for perception of sound or hearing,
195,195,SAT-B.194,193,cakShurindriyam,sensory faculty of eye,one among the�j�?nendriya�- the faculty responsible for vision,
196,196,SAT-B.195,193,rasanendriyam,sensory faculty of tongue,one among the�j�?nendriya�- the faculty responsible for perception of taste or gustation,
197,197,SAT-B.196,193,GrANendriyam,sensory faculty of nose,one among the�j�?nendriya�- the faculty responsible for perception of smell or olfaction,
198,198,SAT-B.197,193,tvagindriyam/ sparSanendriyam,sensory faculty of skin,one among the�j�?nendriya�- the faculty responsible for perception of touch sensation,
199,199,SAT-B.198,193,carma/tvak,skin,the outer covering of the body which is the substratum for sensory faculty,
200,200,SAT-B.199,199,kUyakam,hair follicles,invagination of the epidermis from which a hair develops,
201,201,SAT-B.200,199,keSaBUmiH,field of hairs,area of the skin from where hairs arise,
202,202,SAT-B.201,199,kacaH,hair,pigmented proteinaceous filamentous outgrowths from the epidermis of skin which is a part of exoskeleton,
203,203,SAT-B.202,199,kacAntaH,hairline,boundry where the hairs end,
204,204,SAT-B.203,199,karajaH/naKaH,nail,horny cell structure of the epidermis forming flat plates upon the dorsal surface of the terminal phalanges,
205,205,SAT-B.204,199,upanaKam,nail fold,A groove in the cutaneous tissue surrounding the margins and proximal edges of nail,
206,206,SAT-B.205,199,naKa-mAMsam,nail bed,portion of a finger or toe covered by the nail,
207,207,SAT-B.206,199,naKa-sandhiH,nail root and nail fold,Nail root and nail fold. Root of a horny cell structure of the epidermis forming flat plates upon the dorsal surface of the terminal phalanges,
208,208,SAT-B.207,199,keSaH/ a~ggajaH/a~ggajam,hair,pigmented proteinaceous filamentous outgrowths from the epidermis of skin which is a part of exoskeleton,
209,209,SAT-B.208,199,loma,body hairs,hairs located on areas other than the scalp,
210,210,SAT-B.209,2,koShThA~ggam,viscera/splanchna,internal organs enclosed within the cavity especially the abdominal organs,
211,211,SAT-B.210,210,mastulu~ggam/ mastiShkam/ GRutikA,brain,part of the central nervous system situtated within the cranial cavity,
212,212,SAT-B.211,210,hRudayam,heart or cardiac region,a hollow muscular contractile organ; the centre of circulatory system.,
213,213,SAT-B.212,210,arthaH,heart,hollow muscular contractile organ; the centre of circulatory system.,
214,214,SAT-B.213,210,kroDaH,cardiac region,region containing the heart.,
215,215,SAT-B.214,210,kloma,pancreas,gland with endocrine as well as exocrine functions situated behind the stomach which secretes digestive enzymes into the duodenum,
216,216,SAT-B.215,210,yakRut/kAlaKaNDaH,liver,largest organ in the body situated on the right side below the diaphragm,
217,217,SAT-B.216,210,plIhA,spleen,abdominal organ which is a part of the reticulo-endothelial system mainly involved in the production and removal of blood cells.,
218,218,SAT-B.217,210,vRukkA/kAleyakam/ kukShigolakaH,kidney,paired retroperitoneal organs on each side of vertebral column,
219,219,SAT-B.218,210,bastiH/ vastiH,urinary bladder,hollow muscular pelvic organ responsible for collection storage and voiding of urine,
220,220,SAT-B.219,210,gavinI,ureter,tube which carries urine from kidney to the bladder,
221,221,SAT-B.220,210,purIShAdhAraH,sigmoid colon and rectum,distal part of the large intestine responsible for storage of faecal matter until its elimination,
222,222,SAT-B.221,210,AmASayaH/annasampuTam/ annASayaH,stomach,dilated sac like distensible portion of alimentary canal between the esophagus and the duodenum which contains partially digested food,
223,223,SAT-B.222,210,paktisthAnam,place of digestion,major sites of the alimentary tract responsible for digestion of ingested food,
224,224,SAT-B.223,210,pakvASayaH/ pakvasthAnam/ pakvAdhAnam,large intestine,part of alimentary canal extending from the ileum to the anus,
225,225,SAT-B.224,210,AmapakvASayaH,gastro-intestinal tract,the digestive tube from stomach and intestines,
226,226,SAT-B.225,210,uttaragudam,rectum,part which attaches to the anal canal having the function of storage of faecal matter,
227,227,SAT-B.226,210,adharagudam,anal canal,terminal part of the large intestine connecting the lower part of rectum to the anal canal which is the passage for faecal matter during its elimination from the body through the anus.,
228,228,SAT-B.227,210,antrASayaH,lumen of intestine,cavity of the alimentary canal extending from the pylorus to the anus.,
229,229,SAT-B.228,210,kShudrAntram/ pacyamAnASayaH,small intestine,the alimentary canal extending from the pylorus to the caecum where the consumed food undergoes transformation or digestion,
230,230,SAT-B.229,210,grahaNI,duodenum,part of the gut lying between the stomach and intestines,
231,231,SAT-B.230,210,kShudrAntrAvayavaH,loop of small intestine,convoluted parts of small intestine.,
232,232,SAT-B.231,210,agnyadhiShThAnam/ agnisthAnam,seat of agni,"synonym of�agnisth?na�and means 'the part of the�ko??ha which is the substratum of�agni'; generally refers to duodenum, the first part of the small intestine",
233,233,SAT-B.232,210,sthUlAntram/ kaTyantram,large intestine,the alimentary canal extending from the ileum to the anus,
234,234,SAT-B.233,210,uNDukaH,caecum,blind pouch or cul-de-sac like structure forming the first part of the large intestine,
235,235,SAT-B.234,210,vapAvahanam,omentum,large apron-like fold of visceral peritoneum that hangs down from the stomach and covers the abdominal viscera,
236,236,SAT-B.235,210,ASayaH,receptacle,some particular organ or group of organs which act as container of something,
237,237,SAT-B.236,236,vAtASayaH,receptacle for�v?ta,promient site of�v?ta do?a; mainly large intestines,
238,238,SAT-B.237,236,pittASayaH,receptacle for�pitta/ gall bladder,site for storage of�pitta�which has an important role in digestion of ingested food such as gall bladder,
239,239,SAT-B.238,236,kaPASayaH,receptacle for�kapha,"especially chest, stomach and head",
240,240,SAT-B.239,236,raktASayaH,receptacle for�rakta,"seats of storage or collection of blood viz. liver, spleen or heart",
241,241,SAT-B.240,236,pakvASayaH,large intestine,major seat of�v?ta do?a,
242,242,SAT-B.241,236,mUtrASayaH,urinary bladder,hollow muscular pelvic organ responsible for collection storage and voiding of urine.,
243,243,SAT-B.242,236,annamArgaH,esophagus,muscular canal extending from the pharynx to the stomach.,
244,244,SAT-B.243,236,agnyASayaH,pancreas,compound acinotubular gland situated behind the stomach in front of the first and second lumbar vertebrae in horizontal position,
245,245,SAT-B.244,236,garBASayaH/ garBaSayyA,uterus,receptacle for the foetus; the organ of female reproductive system for containing and nourishing the embryo/fetus,
246,246,SAT-B.245,245,garBakoShaH,bag of foetal membrane,membranes that hold a developing embryo/fetus until shortly before birth,
